experiment,classifier_checkpoint,dataset,sample_index,true_class,pred_class,gas,true_ppm,filename,repeat_id,phase,phase_label_meta,window_start_s,route_correct,pipeline_pred_ppm,oracle_pred_ppm
A_OLD_CKPT_OLD_DATA,OLD,OLD,168,3,3,Methane,50.0,B5_GMe_F020_R2.txt,2,2,late,,1,50.698066257394196,50.698066257394196
A_OLD_CKPT_OLD_DATA,OLD,OLD,169,0,0,Ethanol,112.5,B5_GEa_F090_R2.txt,2,2,late,,1,110.75860844553598,110.75860844553598
A_OLD_CKPT_OLD_DATA,OLD,OLD,170,0,0,Ethanol,50.0,B5_GEa_F040_R1.txt,1,2,late,,1,45.73694818740995,45.73694818740995
A_OLD_CKPT_OLD_DATA,OLD,OLD,171,2,2,Ethylene,62.5,B5_GEy_F050_R1.txt,1,2,late,,1,64.97894892816828,64.97894892816828
A_OLD_CKPT_OLD_DATA,OLD,OLD,172,3,3,Methane,75.0,B5_GMe_F030_R1.txt,1,2,late,,1,81.28232841236165,81.28232841236165
A_OLD_CKPT_OLD_DATA,OLD,OLD,173,1,1,CO,225.0,B5_GCO_F090_R2.txt,2,2,late,,1,207.0406006566639,207.0406006566639
A_OLD_CKPT_OLD_DATA,OLD,OLD,174,2,2,Ethylene,112.5,B5_GEy_F090_R2.txt,2,2,late,,1,107.53207739884044,107.53207739884044
A_OLD_CKPT_OLD_DATA,OLD,OLD,175,1,1,CO,125.0,B5_GCO_F050_R1.txt,1,2,late,,1,139.3038863534212,139.3038863534212
A_OLD_CKPT_OLD_DATA,OLD,OLD,176,1,1,CO,175.0,B5_GCO_F070_R2.txt,2,2,late,,1,157.20746657375298,157.20746657375298
A_OLD_CKPT_OLD_DATA,OLD,OLD,177,2,2,Ethylene,75.0,B5_GEy_F060_R2.txt,2,2,late,,1,75.65355108124322,75.65355108124322
A_OLD_CKPT_OLD_DATA,OLD,OLD,178,1,1,CO,125.0,B5_GCO_F050_R2.txt,2,2,late,,1,125.63622109434866,125.63622109434866
A_OLD_CKPT_OLD_DATA,OLD,OLD,179,2,2,Ethylene,62.5,B5_GEy_F050_R1.txt,1,2,late,,1,58.9643350379024,58.9643350379024
A_OLD_CKPT_OLD_DATA,OLD,OLD,180,3,3,Methane,200.0,B5_GMe_F080_R2.txt,2,2,late,,1,196.3177936210989,196.3177936210989
A_OLD_CKPT_OLD_DATA,OLD,OLD,181,3,3,Methane,125.0,B5_GMe_F050_R1.txt,1,2,late,,1,116.27153741620344,116.27153741620344
A_OLD_CKPT_OLD_DATA,OLD,OLD,182,2,2,Ethylene,12.5,B5_GEy_F010_R1.txt,1,2,late,,1,12.5,12.5
A_OLD_CKPT_OLD_DATA,OLD,OLD,183,2,2,Ethylene,125.0,B5_GEy_F100_R1.txt,1,2,late,,1,109.544745649947,109.544745649947
A_OLD_CKPT_OLD_DATA,OLD,OLD,184,1,1,CO,100.0,B5_GCO_F040_R2.txt,2,2,late,,1,106.45729166053923,106.45729166053923
A_OLD_CKPT_OLD_DATA,OLD,OLD,185,2,2,Ethylene,50.0,B5_GEy_F040_R1.txt,1,2,late,,1,48.11986878167721,48.11986878167721
A_OLD_CKPT_OLD_DATA,OLD,OLD,186,0,0,Ethanol,12.5,B5_GEa_F010_R2.txt,2,2,late,,1,13.640689162095406,13.640689162095406
A_OLD_CKPT_OLD_DATA,OLD,OLD,187,2,2,Ethylene,87.5,B5_GEy_F070_R2.txt,2,2,late,,1,90.59379508764809,90.59379508764809
A_OLD_CKPT_OLD_DATA,OLD,OLD,188,3,3,Methane,75.0,B5_GMe_F030_R1.txt,1,2,late,,1,73.84683731623082,73.84683731623082
A_OLD_CKPT_OLD_DATA,OLD,OLD,189,3,3,Methane,150.0,B5_GMe_F060_R2.txt,2,2,late,,1,161.73883629909432,161.73883629909432
A_OLD_CKPT_OLD_DATA,OLD,OLD,190,1,1,CO,200.0,B5_GCO_F080_R2.txt,2,2,late,,1,178.54518343278286,178.54518343278286
A_OLD_CKPT_OLD_DATA,OLD,OLD,191,0,0,Ethanol,12.5,B5_GEa_F010_R2.txt,2,2,late,,1,18.110329575685377,18.110329575685377
A_OLD_CKPT_OLD_DATA,OLD,OLD,192,2,2,Ethylene,50.0,B5_GEy_F040_R2.txt,2,2,late,,1,51.12681322090134,51.12681322090134
A_OLD_CKPT_OLD_DATA,OLD,OLD,193,2,2,Ethylene,50.0,B5_GEy_F040_R2.txt,2,2,late,,1,51.833799236681585,51.833799236681585
A_OLD_CKPT_OLD_DATA,OLD,OLD,194,3,3,Methane,200.0,B5_GMe_F080_R1.txt,1,2,late,,1,184.0835687675807,184.0835687675807
A_OLD_CKPT_OLD_DATA,OLD,OLD,195,0,0,Ethanol,25.0,B5_GEa_F020_R2.txt,2,2,late,,1,21.561207262698364,21.561207262698364
A_OLD_CKPT_OLD_DATA,OLD,OLD,196,3,3,Methane,125.0,B5_GMe_F050_R1.txt,1,2,late,,1,126.31041374101036,126.31041374101036
A_OLD_CKPT_OLD_DATA,OLD,OLD,197,2,2,Ethylene,50.0,B5_GEy_F040_R2.txt,2,2,late,,1,39.783899153292225,39.783899153292225
A_OLD_CKPT_OLD_DATA,OLD,OLD,198,0,0,Ethanol,125.0,B5_GEa_F100_R2.txt,2,2,late,,1,124.69641689395834,124.69641689395834
A_OLD_CKPT_OLD_DATA,OLD,OLD,199,3,3,Methane,200.0,B5_GMe_F080_R2.txt,2,2,late,,1,199.17599426320416,199.17599426320416
A_OLD_CKPT_OLD_DATA,OLD,OLD,200,2,2,Ethylene,37.5,B5_GEy_F030_R2.txt,2,2,late,,1,28.204646816150785,28.204646816150785
A_OLD_CKPT_OLD_DATA,OLD,OLD,201,3,3,Methane,25.0,B5_GMe_F010_R2.txt,2,2,late,,1,27.44987327826411,27.44987327826411
A_OLD_CKPT_OLD_DATA,OLD,OLD,202,0,0,Ethanol,125.0,B5_GEa_F100_R1.txt,1,2,late,,1,125.0,125.0
A_OLD_CKPT_OLD_DATA,OLD,OLD,203,0,0,Ethanol,100.0,B5_GEa_F080_R1.txt,1,2,late,,1,94.04632191908624,94.04632191908624
A_OLD_CKPT_OLD_DATA,OLD,OLD,204,3,3,Methane,150.0,B5_GMe_F060_R2.txt,2,2,late,,1,145.1267005281068,145.1267005281068
A_OLD_CKPT_OLD_DATA,OLD,OLD,205,0,0,Ethanol,50.0,B5_GEa_F040_R2.txt,2,2,late,,1,52.229269077720154,52.229269077720154
A_OLD_CKPT_OLD_DATA,OLD,OLD,206,2,2,Ethylene,112.5,B5_GEy_F090_R1.txt,1,2,late,,1,114.0328710193719,114.0328710193719
A_OLD_CKPT_OLD_DATA,OLD,OLD,207,2,2,Ethylene,25.0,B5_GEy_F020_R1.txt,1,2,late,,1,27.453095077204807,27.453095077204807
A_OLD_CKPT_OLD_DATA,OLD,OLD,208,0,0,Ethanol,25.0,B5_GEa_F020_R1.txt,1,2,late,,1,24.275977420691554,24.275977420691554
A_OLD_CKPT_OLD_DATA,OLD,OLD,209,1,1,CO,150.0,B5_GCO_F060_R2.txt,2,2,late,,1,154.9843809333172,154.9843809333172
A_OLD_CKPT_OLD_DATA,OLD,OLD,210,3,3,Methane,175.0,B5_GMe_F070_R1.txt,1,2,late,,1,172.61050770827467,172.61050770827467
A_OLD_CKPT_OLD_DATA,OLD,OLD,211,1,1,CO,225.0,B5_GCO_F090_R2.txt,2,2,late,,1,202.6849173495471,202.6849173495471
A_OLD_CKPT_OLD_DATA,OLD,OLD,212,3,3,Methane,100.0,B5_GMe_F040_R2.txt,2,2,late,,1,100.47053302571285,100.47053302571285
A_OLD_CKPT_OLD_DATA,OLD,OLD,213,0,0,Ethanol,125.0,B5_GEa_F100_R1.txt,1,2,late,,1,125.0,125.0
A_OLD_CKPT_OLD_DATA,OLD,OLD,214,1,1,CO,225.0,B5_GCO_F090_R2.txt,2,2,late,,1,214.6322750325808,214.6322750325808
A_OLD_CKPT_OLD_DATA,OLD,OLD,215,0,0,Ethanol,75.0,B5_GEa_F060_R1.txt,1,2,late,,1,77.87845656664757,77.87845656664757
A_OLD_CKPT_OLD_DATA,OLD,OLD,216,0,0,Ethanol,112.5,B5_GEa_F090_R1.txt,1,2,late,,1,103.00144647260603,103.00144647260603
A_OLD_CKPT_OLD_DATA,OLD,OLD,217,0,0,Ethanol,50.0,B5_GEa_F040_R1.txt,1,2,late,,1,50.89593463391184,50.89593463391184
A_OLD_CKPT_OLD_DATA,OLD,OLD,218,0,0,Ethanol,37.5,B5_GEa_F030_R2.txt,2,2,late,,1,44.63356207541133,44.63356207541133
A_OLD_CKPT_OLD_DATA,OLD,OLD,219,2,2,Ethylene,125.0,B5_GEy_F100_R1.txt,1,2,late,,1,117.85425595158773,117.85425595158773
A_OLD_CKPT_OLD_DATA,OLD,OLD,220,2,2,Ethylene,12.5,B5_GEy_F010_R1.txt,1,2,late,,1,26.69158292790506,26.69158292790506
A_OLD_CKPT_OLD_DATA,OLD,OLD,221,2,2,Ethylene,12.5,B5_GEy_F010_R1.txt,1,2,late,,1,12.5,12.5
A_OLD_CKPT_OLD_DATA,OLD,OLD,222,1,1,CO,150.0,B5_GCO_F060_R1.txt,1,2,late,,1,143.291391477511,143.291391477511
A_OLD_CKPT_OLD_DATA,OLD,OLD,223,2,2,Ethylene,62.5,B5_GEy_F050_R2.txt,2,2,late,,1,55.04993049056739,55.04993049056739
A_OLD_CKPT_OLD_DATA,OLD,OLD,224,2,2,Ethylene,62.5,B5_GEy_F050_R2.txt,2,2,late,,1,61.27747596996487,61.27747596996487
A_OLD_CKPT_OLD_DATA,OLD,OLD,225,1,1,CO,100.0,B5_GCO_F040_R2.txt,2,2,late,,1,110.17346813337326,110.17346813337326
A_OLD_CKPT_OLD_DATA,OLD,OLD,226,3,3,Methane,250.0,B5_GMe_F100_R1.txt,1,2,late,,1,244.50247993545688,244.50247993545688
A_OLD_CKPT_OLD_DATA,OLD,OLD,227,0,0,Ethanol,37.5,B5_GEa_F030_R1.txt,1,2,late,,1,37.20019832386909,37.20019832386909
A_OLD_CKPT_OLD_DATA,OLD,OLD,228,2,2,Ethylene,75.0,B5_GEy_F060_R1.txt,1,2,late,,1,73.241082316395,73.241082316395
A_OLD_CKPT_OLD_DATA,OLD,OLD,229,2,2,Ethylene,25.0,B5_GEy_F020_R1.txt,1,2,late,,1,36.38051735149209,36.38051735149209
A_OLD_CKPT_OLD_DATA,OLD,OLD,230,1,1,CO,50.0,B5_GCO_F020_R1.txt,1,2,late,,1,37.010641453795415,37.010641453795415
A_OLD_CKPT_OLD_DATA,OLD,OLD,231,2,2,Ethylene,100.0,B5_GEy_F080_R1.txt,1,2,late,,1,93.9945222941931,93.9945222941931
A_OLD_CKPT_OLD_DATA,OLD,OLD,232,1,1,CO,100.0,B5_GCO_F040_R1.txt,1,2,late,,1,93.16955801635714,93.16955801635714
A_OLD_CKPT_OLD_DATA,OLD,OLD,233,1,1,CO,250.0,B5_GCO_F100_R2.txt,2,2,late,,1,230.12688175353708,230.12688175353708
A_OLD_CKPT_OLD_DATA,OLD,OLD,234,2,2,Ethylene,12.5,B5_GEy_F010_R2.txt,2,2,late,,1,17.530821554979397,17.530821554979397
A_OLD_CKPT_OLD_DATA,OLD,OLD,235,0,0,Ethanol,125.0,B5_GEa_F100_R1.txt,1,2,late,,1,125.0,125.0
A_OLD_CKPT_OLD_DATA,OLD,OLD,236,2,2,Ethylene,87.5,B5_GEy_F070_R1.txt,1,2,late,,1,87.72919315109374,87.72919315109374
A_OLD_CKPT_OLD_DATA,OLD,OLD,237,1,1,CO,50.0,B5_GCO_F020_R2.txt,2,2,late,,1,32.188932769198374,32.188932769198374
A_OLD_CKPT_OLD_DATA,OLD,OLD,238,0,0,Ethanol,125.0,B5_GEa_F100_R2.txt,2,2,late,,1,125.0,125.0
A_OLD_CKPT_OLD_DATA,OLD,OLD,239,0,0,Ethanol,125.0,B5_GEa_F100_R2.txt,2,2,late,,1,118.33424445166283,118.33424445166283
A_OLD_CKPT_OLD_DATA,OLD,OLD,240,0,0,Ethanol,75.0,B5_GEa_F060_R1.txt,1,2,late,,1,74.83124055155197,74.83124055155197
A_OLD_CKPT_OLD_DATA,OLD,OLD,241,3,3,Methane,250.0,B5_GMe_F100_R1.txt,1,2,late,,1,243.19712868254123,243.19712868254123
A_OLD_CKPT_OLD_DATA,OLD,OLD,242,2,2,Ethylene,50.0,B5_GEy_F040_R1.txt,1,2,late,,1,44.98104388795518,44.98104388795518
A_OLD_CKPT_OLD_DATA,OLD,OLD,243,3,3,Methane,150.0,B5_GMe_F060_R1.txt,1,2,late,,1,148.08769546714365,148.08769546714365
A_OLD_CKPT_OLD_DATA,OLD,OLD,244,3,3,Methane,150.0,B5_GMe_F060_R1.txt,1,2,late,,1,156.70952306687147,156.70952306687147
A_OLD_CKPT_OLD_DATA,OLD,OLD,245,2,2,Ethylene,62.5,B5_GEy_F050_R2.txt,2,2,late,,1,56.5612535929247,56.5612535929247
A_OLD_CKPT_OLD_DATA,OLD,OLD,246,1,1,CO,50.0,B5_GCO_F020_R2.txt,2,2,late,,1,56.30761557806123,56.30761557806123
A_OLD_CKPT_OLD_DATA,OLD,OLD,247,2,2,Ethylene,125.0,B5_GEy_F100_R1.txt,1,2,late,,1,125.0,125.0
A_OLD_CKPT_OLD_DATA,OLD,OLD,248,1,1,CO,25.0,B5_GCO_F010_R2.txt,2,2,late,,1,40.51991977806475,40.51991977806475
A_OLD_CKPT_OLD_DATA,OLD,OLD,249,2,2,Ethylene,37.5,B5_GEy_F030_R1.txt,1,2,late,,1,34.248829125838824,34.248829125838824
A_OLD_CKPT_OLD_DATA,OLD,OLD,250,3,3,Methane,100.0,B5_GMe_F040_R2.txt,2,2,late,,1,98.51905073512937,98.51905073512937
A_OLD_CKPT_OLD_DATA,OLD,OLD,251,2,2,Ethylene,50.0,B5_GEy_F040_R2.txt,2,2,late,,1,51.99135195950461,51.99135195950461
A_OLD_CKPT_OLD_DATA,OLD,OLD,252,1,1,CO,75.0,B5_GCO_F030_R1.txt,1,2,late,,1,71.0107979101014,71.0107979101014
A_OLD_CKPT_OLD_DATA,OLD,OLD,253,0,0,Ethanol,112.5,B5_GEa_F090_R1.txt,1,2,late,,1,108.0842710354143,108.0842710354143
A_OLD_CKPT_OLD_DATA,OLD,OLD,254,1,1,CO,250.0,B5_GCO_F100_R1.txt,1,2,late,,1,250.0,250.0
A_OLD_CKPT_OLD_DATA,OLD,OLD,255,3,3,Methane,225.0,B5_GMe_F090_R2.txt,2,2,late,,1,226.03764423811572,226.03764423811572
A_OLD_CKPT_OLD_DATA,OLD,OLD,256,1,1,CO,250.0,B5_GCO_F100_R1.txt,1,2,late,,1,250.0,250.0
A_OLD_CKPT_OLD_DATA,OLD,OLD,257,0,0,Ethanol,62.5,B5_GEa_F050_R1.txt,1,2,late,,1,71.69656810963347,71.69656810963347
A_OLD_CKPT_OLD_DATA,OLD,OLD,258,2,2,Ethylene,112.5,B5_GEy_F090_R1.txt,1,2,late,,1,115.25470848866935,115.25470848866935
A_OLD_CKPT_OLD_DATA,OLD,OLD,259,1,1,CO,250.0,B5_GCO_F100_R2.txt,2,2,late,,1,224.40665706950705,224.40665706950705
A_OLD_CKPT_OLD_DATA,OLD,OLD,260,3,3,Methane,225.0,B5_GMe_F090_R1.txt,1,2,late,,1,210.0342556839591,210.0342556839591
A_OLD_CKPT_OLD_DATA,OLD,OLD,261,2,2,Ethylene,12.5,B5_GEy_F010_R2.txt,2,2,late,,1,12.5,12.5
A_OLD_CKPT_OLD_DATA,OLD,OLD,262,0,1,Ethanol,12.5,B5_GEa_F010_R2.txt,2,2,late,,0,106.86468708295516,21.196798107932324
A_OLD_CKPT_OLD_DATA,OLD,OLD,263,0,0,Ethanol,50.0,B5_GEa_F040_R2.txt,2,2,late,,1,49.157286361510785,49.157286361510785
A_OLD_CKPT_OLD_DATA,OLD,OLD,264,0,0,Ethanol,62.5,B5_GEa_F050_R2.txt,2,2,late,,1,66.69109192898951,66.69109192898951
A_OLD_CKPT_OLD_DATA,OLD,OLD,265,1,1,CO,150.0,B5_GCO_F060_R2.txt,2,2,late,,1,141.20785726836365,141.20785726836365
A_OLD_CKPT_OLD_DATA,OLD,OLD,266,0,0,Ethanol,12.5,B5_GEa_F010_R1.txt,1,2,late,,1,14.006909962971662,14.006909962971662
A_OLD_CKPT_OLD_DATA,OLD,OLD,267,3,3,Methane,75.0,B5_GMe_F030_R1.txt,1,2,late,,1,80.76645503633227,80.76645503633227
A_OLD_CKPT_OLD_DATA,OLD,OLD,268,1,1,CO,50.0,B5_GCO_F020_R1.txt,1,2,late,,1,41.7581905581531,41.7581905581531
A_OLD_CKPT_OLD_DATA,OLD,OLD,269,2,2,Ethylene,37.5,B5_GEy_F030_R2.txt,2,2,late,,1,44.76500063992927,44.76500063992927
A_OLD_CKPT_OLD_DATA,OLD,OLD,270,3,3,Methane,225.0,B5_GMe_F090_R2.txt,2,2,late,,1,244.72266683729043,244.72266683729043
A_OLD_CKPT_OLD_DATA,OLD,OLD,271,1,1,CO,150.0,B5_GCO_F060_R2.txt,2,2,late,,1,151.67254419460664,151.67254419460664
A_OLD_CKPT_OLD_DATA,OLD,OLD,272,1,1,CO,200.0,B5_GCO_F080_R2.txt,2,2,late,,1,197.2487018649273,197.2487018649273
A_OLD_CKPT_OLD_DATA,OLD,OLD,273,1,1,CO,150.0,B5_GCO_F060_R2.txt,2,2,late,,1,176.96147562542208,176.96147562542208
A_OLD_CKPT_OLD_DATA,OLD,OLD,274,2,2,Ethylene,25.0,B5_GEy_F020_R1.txt,1,2,late,,1,25.228500153160383,25.228500153160383
A_OLD_CKPT_OLD_DATA,OLD,OLD,275,1,1,CO,250.0,B5_GCO_F100_R2.txt,2,2,late,,1,241.04821955063954,241.04821955063954
A_OLD_CKPT_OLD_DATA,OLD,OLD,276,3,3,Methane,25.0,B5_GMe_F010_R1.txt,1,2,late,,1,25.0,25.0
A_OLD_CKPT_OLD_DATA,OLD,OLD,277,0,0,Ethanol,87.5,B5_GEa_F070_R1.txt,1,2,late,,1,82.79235535951454,82.79235535951454
A_OLD_CKPT_OLD_DATA,OLD,OLD,278,0,0,Ethanol,87.5,B5_GEa_F070_R1.txt,1,2,late,,1,86.49012425571676,86.49012425571676
A_OLD_CKPT_OLD_DATA,OLD,OLD,279,0,0,Ethanol,112.5,B5_GEa_F090_R2.txt,2,2,late,,1,112.4329220399099,112.4329220399099
A_OLD_CKPT_OLD_DATA,OLD,OLD,280,3,3,Methane,175.0,B5_GMe_F070_R1.txt,1,2,late,,1,171.3106456117958,171.3106456117958
A_OLD_CKPT_OLD_DATA,OLD,OLD,281,0,0,Ethanol,37.5,B5_GEa_F030_R1.txt,1,2,late,,1,39.3082216389823,39.3082216389823
A_OLD_CKPT_OLD_DATA,OLD,OLD,282,1,1,CO,50.0,B5_GCO_F020_R2.txt,2,2,late,,1,53.39873105093078,53.39873105093078
A_OLD_CKPT_OLD_DATA,OLD,OLD,283,0,0,Ethanol,125.0,B5_GEa_F100_R2.txt,2,2,late,,1,117.87411491740035,117.87411491740035
A_OLD_CKPT_OLD_DATA,OLD,OLD,284,1,1,CO,75.0,B5_GCO_F030_R1.txt,1,2,late,,1,57.21898312328517,57.21898312328517
A_OLD_CKPT_OLD_DATA,OLD,OLD,285,1,1,CO,175.0,B5_GCO_F070_R1.txt,1,2,late,,1,153.0686427511627,153.0686427511627
A_OLD_CKPT_OLD_DATA,OLD,OLD,286,0,0,Ethanol,25.0,B5_GEa_F020_R2.txt,2,2,late,,1,22.521618103011345,22.521618103011345
A_OLD_CKPT_OLD_DATA,OLD,OLD,287,0,2,Ethanol,25.0,B5_GEa_F020_R1.txt,1,2,late,,0,39.832636886090995,44.675342004851686
A_OLD_CKPT_OLD_DATA,OLD,OLD,288,1,1,CO,200.0,B5_GCO_F080_R1.txt,1,2,late,,1,200.10594761883561,200.10594761883561
A_OLD_CKPT_OLD_DATA,OLD,OLD,289,3,3,Methane,200.0,B5_GMe_F080_R2.txt,2,2,late,,1,217.78028113630086,217.78028113630086
A_OLD_CKPT_OLD_DATA,OLD,OLD,290,2,2,Ethylene,100.0,B5_GEy_F080_R1.txt,1,2,late,,1,96.1076278011522,96.1076278011522
A_OLD_CKPT_OLD_DATA,OLD,OLD,291,3,3,Methane,75.0,B5_GMe_F030_R2.txt,2,2,late,,1,68.4554073650582,68.4554073650582
A_OLD_CKPT_OLD_DATA,OLD,OLD,292,0,0,Ethanol,25.0,B5_GEa_F020_R2.txt,2,2,late,,1,35.82858287548309,35.82858287548309
A_OLD_CKPT_OLD_DATA,OLD,OLD,293,3,3,Methane,75.0,B5_GMe_F030_R2.txt,2,2,late,,1,71.48019353565294,71.48019353565294
A_OLD_CKPT_OLD_DATA,OLD,OLD,294,3,3,Methane,250.0,B5_GMe_F100_R2.txt,2,2,late,,1,247.92725822659307,247.92725822659307
A_OLD_CKPT_OLD_DATA,OLD,OLD,295,3,3,Methane,225.0,B5_GMe_F090_R2.txt,2,2,late,,1,222.45151457823013,222.45151457823013
A_OLD_CKPT_OLD_DATA,OLD,OLD,296,0,0,Ethanol,50.0,B5_GEa_F040_R1.txt,1,2,late,,1,45.20869308914791,45.20869308914791
A_OLD_CKPT_OLD_DATA,OLD,OLD,297,2,2,Ethylene,87.5,B5_GEy_F070_R1.txt,1,2,late,,1,88.97619953813273,88.97619953813273
A_OLD_CKPT_OLD_DATA,OLD,OLD,298,3,3,Methane,150.0,B5_GMe_F060_R2.txt,2,2,late,,1,152.22757843682052,152.22757843682052
A_OLD_CKPT_OLD_DATA,OLD,OLD,299,0,1,Ethanol,12.5,B5_GEa_F010_R2.txt,2,2,late,,0,168.67560308295785,14.226973241886583
A_OLD_CKPT_OLD_DATA,OLD,OLD,300,3,3,Methane,75.0,B5_GMe_F030_R2.txt,2,2,late,,1,87.01857463306594,87.01857463306594
A_OLD_CKPT_OLD_DATA,OLD,OLD,301,1,1,CO,200.0,B5_GCO_F080_R1.txt,1,2,late,,1,222.31126003821936,222.31126003821936
A_OLD_CKPT_OLD_DATA,OLD,OLD,302,3,3,Methane,50.0,B5_GMe_F020_R1.txt,1,2,late,,1,51.58891120401333,51.58891120401333
A_OLD_CKPT_OLD_DATA,OLD,OLD,303,1,1,CO,200.0,B5_GCO_F080_R1.txt,1,2,late,,1,209.27338686812624,209.27338686812624
A_OLD_CKPT_OLD_DATA,OLD,OLD,304,1,1,CO,150.0,B5_GCO_F060_R1.txt,1,2,late,,1,131.78231304846045,131.78231304846045
A_OLD_CKPT_OLD_DATA,OLD,OLD,305,1,1,CO,75.0,B5_GCO_F030_R2.txt,2,2,late,,1,99.78596231921188,99.78596231921188
A_OLD_CKPT_OLD_DATA,OLD,OLD,306,3,3,Methane,50.0,B5_GMe_F020_R1.txt,1,2,late,,1,47.65140054134274,47.65140054134274
A_OLD_CKPT_OLD_DATA,OLD,OLD,307,1,1,CO,25.0,B5_GCO_F010_R1.txt,1,2,late,,1,25.0,25.0
A_OLD_CKPT_OLD_DATA,OLD,OLD,308,1,1,CO,75.0,B5_GCO_F030_R1.txt,1,2,late,,1,69.67371988539855,69.67371988539855
A_OLD_CKPT_OLD_DATA,OLD,OLD,309,3,3,Methane,225.0,B5_GMe_F090_R2.txt,2,2,late,,1,221.55605091840482,221.55605091840482
A_OLD_CKPT_OLD_DATA,OLD,OLD,310,0,0,Ethanol,87.5,B5_GEa_F070_R2.txt,2,2,late,,1,91.17034451499703,91.17034451499703
A_OLD_CKPT_OLD_DATA,OLD,OLD,311,0,0,Ethanol,125.0,B5_GEa_F100_R2.txt,2,2,late,,1,124.811731552699,124.811731552699
A_OLD_CKPT_OLD_DATA,OLD,OLD,312,3,3,Methane,50.0,B5_GMe_F020_R1.txt,1,2,late,,1,45.05253950455696,45.05253950455696
A_OLD_CKPT_OLD_DATA,OLD,OLD,313,3,3,Methane,175.0,B5_GMe_F070_R2.txt,2,2,late,,1,176.5164570128897,176.5164570128897
A_OLD_CKPT_OLD_DATA,OLD,OLD,314,3,3,Methane,50.0,B5_GMe_F020_R1.txt,1,2,late,,1,49.544296999897554,49.544296999897554
A_OLD_CKPT_OLD_DATA,OLD,OLD,315,1,1,CO,50.0,B5_GCO_F020_R1.txt,1,2,late,,1,28.085068363524186,28.085068363524186
A_OLD_CKPT_OLD_DATA,OLD,OLD,316,2,2,Ethylene,62.5,B5_GEy_F050_R2.txt,2,2,late,,1,68.80291314567201,68.80291314567201
A_OLD_CKPT_OLD_DATA,OLD,OLD,317,3,3,Methane,100.0,B5_GMe_F040_R2.txt,2,2,late,,1,103.69080007055489,103.69080007055489
A_OLD_CKPT_OLD_DATA,OLD,OLD,318,1,1,CO,225.0,B5_GCO_F090_R2.txt,2,2,late,,1,207.8606013695258,207.8606013695258
A_OLD_CKPT_OLD_DATA,OLD,OLD,319,1,1,CO,50.0,B5_GCO_F020_R2.txt,2,2,late,,1,55.76655467573775,55.76655467573775
A_OLD_CKPT_OLD_DATA,OLD,OLD,320,2,2,Ethylene,112.5,B5_GEy_F090_R2.txt,2,2,late,,1,103.93793131251739,103.93793131251739
A_OLD_CKPT_OLD_DATA,OLD,OLD,321,2,2,Ethylene,112.5,B5_GEy_F090_R2.txt,2,2,late,,1,97.21096684701227,97.21096684701227
A_OLD_CKPT_OLD_DATA,OLD,OLD,322,3,3,Methane,175.0,B5_GMe_F070_R1.txt,1,2,late,,1,177.0279176931886,177.0279176931886
A_OLD_CKPT_OLD_DATA,OLD,OLD,323,2,2,Ethylene,75.0,B5_GEy_F060_R1.txt,1,2,late,,1,71.81178445197656,71.81178445197656
A_OLD_CKPT_OLD_DATA,OLD,OLD,324,3,3,Methane,75.0,B5_GMe_F030_R1.txt,1,2,late,,1,72.99581069926997,72.99581069926997
A_OLD_CKPT_OLD_DATA,OLD,OLD,325,0,0,Ethanol,87.5,B5_GEa_F070_R2.txt,2,2,late,,1,89.72437285763291,89.72437285763291
A_OLD_CKPT_OLD_DATA,OLD,OLD,326,1,1,CO,250.0,B5_GCO_F100_R2.txt,2,2,late,,1,250.0,250.0
A_OLD_CKPT_OLD_DATA,OLD,OLD,327,0,0,Ethanol,75.0,B5_GEa_F060_R1.txt,1,2,late,,1,80.58517241631272,80.58517241631272
A_OLD_CKPT_OLD_DATA,OLD,OLD,328,2,2,Ethylene,62.5,B5_GEy_F050_R1.txt,1,2,late,,1,59.46280525846802,59.46280525846802
A_OLD_CKPT_OLD_DATA,OLD,OLD,329,3,3,Methane,125.0,B5_GMe_F050_R1.txt,1,2,late,,1,130.21443766739407,130.21443766739407
A_OLD_CKPT_OLD_DATA,OLD,OLD,330,1,1,CO,200.0,B5_GCO_F080_R2.txt,2,2,late,,1,183.32918488801255,183.32918488801255
A_OLD_CKPT_OLD_DATA,OLD,OLD,331,3,3,Methane,250.0,B5_GMe_F100_R1.txt,1,2,late,,1,239.6403918319228,239.6403918319228
A_OLD_CKPT_OLD_DATA,OLD,OLD,332,0,0,Ethanol,25.0,B5_GEa_F020_R1.txt,1,2,late,,1,27.133562806277414,27.133562806277414
A_OLD_CKPT_OLD_DATA,OLD,OLD,333,1,1,CO,50.0,B5_GCO_F020_R1.txt,1,2,late,,1,41.767986067249666,41.767986067249666
A_OLD_CKPT_OLD_DATA,OLD,OLD,334,1,1,CO,75.0,B5_GCO_F030_R2.txt,2,2,late,,1,96.20925158990487,96.20925158990487
A_OLD_CKPT_OLD_DATA,OLD,OLD,335,1,1,CO,75.0,B5_GCO_F030_R2.txt,2,2,late,,1,78.33843456603766,78.33843456603766
A_OLD_CKPT_OLD_DATA,OLD,OLD,336,2,2,Ethylene,125.0,B5_GEy_F100_R1.txt,1,2,late,,1,122.31369447820475,122.31369447820475
