sample_index,pred_class,h8_ppm,deployment_risk_full,qc_decision,auto_output_ppm,qc_workpoint,selected_profile,filename,repeat_id
814,0,109.27560385718255,0.5395833333333333,accept,109.27560385718255,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
815,0,49.862833728374426,0.4895833333333333,accept,49.862833728374426,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R2.txt,2
816,2,38.92757805974739,0.5916666666666667,accept,38.92757805974739,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
817,3,33.492570750763704,0.21875,accept,33.492570750763704,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R1.txt,1
818,0,107.37926808565811,0.53125,accept,107.37926808565811,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R2.txt,2
819,2,112.56616177913912,0.7104166666666667,accept,112.56616177913912,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R1.txt,1
820,0,88.23357925690772,0.5583333333333332,accept,88.23357925690772,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R1.txt,1
821,2,53.71040787846485,0.65625,accept,53.71040787846485,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R2.txt,2
822,1,250.0,0.6958333333333333,accept,250.0,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
823,0,93.42422038965604,0.5895833333333333,accept,93.42422038965604,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R1.txt,1
824,0,14.335577824173278,0.40625,accept,14.335577824173278,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R2.txt,2
825,0,38.81988245585627,0.45625,accept,38.81988245585627,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R2.txt,2
826,1,237.49722105585641,0.7166666666666667,accept,237.49722105585641,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R1.txt,1
827,0,89.89329627957117,0.7166666666666667,accept,89.89329627957117,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
828,1,172.5189596315474,0.6291666666666668,accept,172.5189596315474,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
829,2,75.28530433495222,0.55625,accept,75.28530433495222,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R1.txt,1
830,2,23.928314795320034,0.8374999999999999,review,,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R2.txt,2
831,0,124.57234735403289,0.5145833333333334,accept,124.57234735403289,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R1.txt,1
832,1,161.97318988060755,0.6541666666666667,accept,161.97318988060755,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
833,3,26.185447151805036,0.16875000000000004,accept,26.185447151805036,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R1.txt,1
834,2,78.11155748296139,0.5854166666666666,accept,78.11155748296139,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R1.txt,1
835,0,90.74274137168428,0.5791666666666667,accept,90.74274137168428,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R1.txt,1
836,3,25.0,0.1708333333333333,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R1.txt,1
837,3,39.49676922503896,0.19999999999999998,accept,39.49676922503896,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R1.txt,1
838,1,34.73479013147451,0.5958333333333333,accept,34.73479013147451,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R1.txt,1
839,2,71.76108553868201,0.6479166666666667,accept,71.76108553868201,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
840,3,137.24218837047619,0.3541666666666667,accept,137.24218837047619,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R2.txt,2
841,2,78.82890483616798,0.7395833333333334,accept,78.82890483616798,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R2.txt,2
842,1,227.14078215112178,0.6208333333333333,accept,227.14078215112178,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
843,1,125.83292993251536,0.45208333333333334,accept,125.83292993251536,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R2.txt,2
844,1,134.15160076675255,0.7062499999999999,accept,134.15160076675255,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R2.txt,2
845,1,83.29916033952566,0.5125000000000001,accept,83.29916033952566,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R2.txt,2
846,2,77.80925886724657,0.6791666666666666,accept,77.80925886724657,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
847,2,34.65416691984173,0.7083333333333334,accept,34.65416691984173,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
848,1,103.08061491164234,0.6,accept,103.08061491164234,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R1.txt,1
849,2,102.45177042885099,0.6458333333333334,accept,102.45177042885099,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R1.txt,1
850,0,33.11289231796398,0.5854166666666666,accept,33.11289231796398,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R2.txt,2
851,1,76.55034174972724,0.5604166666666667,accept,76.55034174972724,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R2.txt,2
852,0,63.51772426566235,0.4166666666666667,accept,63.51772426566235,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R2.txt,2
853,1,25.0,0.6729166666666666,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R2.txt,2
854,2,125.0,0.5583333333333332,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R2.txt,2
855,0,49.88883445595615,0.5,accept,49.88883445595615,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R2.txt,2
856,2,52.55669407942594,0.6749999999999999,accept,52.55669407942594,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
857,0,22.490282393394043,0.43124999999999997,accept,22.490282393394043,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R2.txt,2
858,1,25.0,0.6729166666666666,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R1.txt,1
859,1,236.13809698877807,0.6895833333333333,accept,236.13809698877807,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R2.txt,2
860,1,175.10894683596484,0.5958333333333333,accept,175.10894683596484,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R1.txt,1
861,3,250.0,0.12916666666666668,accept,250.0,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R2.txt,2
862,3,203.53258028727407,0.26666666666666666,accept,203.53258028727407,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R1.txt,1
863,1,246.59396243337886,0.6458333333333334,accept,246.59396243337886,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R2.txt,2
864,3,97.20189632287236,0.50625,accept,97.20189632287236,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R2.txt,2
865,1,83.56944624214756,0.5708333333333333,accept,83.56944624214756,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R1.txt,1
866,0,110.07970689869633,0.4854166666666666,accept,110.07970689869633,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
867,2,25.41558664137446,0.6062500000000001,accept,25.41558664137446,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R1.txt,1
868,2,63.22881772520233,0.6583333333333333,accept,63.22881772520233,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R2.txt,2
869,1,216.38896527207964,0.6979166666666666,accept,216.38896527207964,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
870,3,27.234578111190245,0.46249999999999997,accept,27.234578111190245,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R2.txt,2
871,1,141.39654989068825,0.5895833333333332,accept,141.39654989068825,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R1.txt,1
872,0,115.13697570120897,0.4708333333333334,accept,115.13697570120897,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R2.txt,2
873,1,169.2550695168389,0.5583333333333333,accept,169.2550695168389,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R2.txt,2
874,2,85.36600200417205,0.6541666666666667,accept,85.36600200417205,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R1.txt,1
875,0,122.86351269057043,0.5395833333333333,accept,122.86351269057043,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R1.txt,1
876,3,34.38213051082138,0.27291666666666664,accept,34.38213051082138,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R1.txt,1
877,2,75.28693560999388,0.5875,accept,75.28693560999388,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R1.txt,1
878,1,109.81906112792917,0.5520833333333334,accept,109.81906112792917,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R1.txt,1
879,1,28.015035657499553,0.5583333333333333,accept,28.015035657499553,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R2.txt,2
880,0,73.9731791579602,0.5625,accept,73.9731791579602,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R1.txt,1
881,1,92.24772560096915,0.6333333333333333,accept,92.24772560096915,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R2.txt,2
882,0,66.3112784103967,0.44375000000000003,accept,66.3112784103967,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R2.txt,2
883,2,37.685202830017474,0.6416666666666667,accept,37.685202830017474,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
884,1,100.54390568504125,0.48125,accept,100.54390568504125,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R2.txt,2
885,0,47.51256920884073,0.5479166666666667,accept,47.51256920884073,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R1.txt,1
886,3,41.49893200166609,0.2333333333333333,accept,41.49893200166609,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R1.txt,1
887,2,78.77372006761492,0.6895833333333332,accept,78.77372006761492,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
888,0,114.72071179805566,0.7458333333333332,accept,114.72071179805566,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R1.txt,1
889,3,97.92266692303085,0.1958333333333333,accept,97.92266692303085,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R1.txt,1
890,3,198.035173374804,0.19166666666666665,accept,198.035173374804,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R2.txt,2
891,0,12.5,0.35625,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
892,2,35.30220605368706,0.6916666666666668,accept,35.30220605368706,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R2.txt,2
893,2,33.13621984582956,0.69375,accept,33.13621984582956,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
894,1,62.50362343824838,0.6124999999999999,accept,62.50362343824838,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R1.txt,1
895,0,92.97767688647276,0.53125,accept,92.97767688647276,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R1.txt,1
896,2,69.6038245043602,0.78125,accept,69.6038245043602,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R2.txt,2
897,0,22.183289147166555,0.46249999999999997,accept,22.183289147166555,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R2.txt,2
898,1,181.73394657000244,0.6437499999999999,accept,181.73394657000244,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R1.txt,1
899,0,94.77157940808976,0.4104166666666667,accept,94.77157940808976,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R2.txt,2
900,2,12.5,0.5583333333333332,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R1.txt,1
901,0,78.20912822285577,0.5895833333333333,accept,78.20912822285577,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R1.txt,1
902,2,104.07588400756201,0.6520833333333333,accept,104.07588400756201,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R2.txt,2
903,2,99.04419028862861,0.5854166666666667,accept,99.04419028862861,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R1.txt,1
904,0,125.0,0.5,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R1.txt,1
905,3,214.8436194766579,0.3354166666666667,accept,214.8436194766579,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R1.txt,1
906,2,47.84871286224988,0.6875,accept,47.84871286224988,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
907,0,70.48451962274248,0.4354166666666666,accept,70.48451962274248,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R2.txt,2
908,0,69.03735742557366,0.6020833333333333,accept,69.03735742557366,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R1.txt,1
909,2,45.29525370132504,0.725,accept,45.29525370132504,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
910,0,46.57328626873168,0.5354166666666668,accept,46.57328626873168,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R1.txt,1
911,3,77.08245047676037,0.13125,accept,77.08245047676037,HC95,b5_c5_r4_h23_hc95,B5_GMe_F030_R1.txt,1
912,3,131.76820542826943,0.26458333333333334,accept,131.76820542826943,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R1.txt,1
913,0,16.894127036468262,0.43124999999999997,accept,16.894127036468262,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R2.txt,2
914,1,25.0,0.65,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R1.txt,1
915,1,66.79080424639764,0.5479166666666666,accept,66.79080424639764,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R1.txt,1
916,3,96.666883299267,0.14791666666666667,accept,96.666883299267,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R1.txt,1
917,2,12.5,0.5791666666666667,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R1.txt,1
918,1,43.139168360247766,0.6020833333333334,accept,43.139168360247766,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R1.txt,1
919,2,92.9236237814379,0.7354166666666666,accept,92.9236237814379,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R2.txt,2
920,2,74.94221741344543,0.6854166666666668,accept,74.94221741344543,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
921,1,248.61286044445905,0.6791666666666667,accept,248.61286044445905,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R2.txt,2
922,3,106.93564654361104,0.22083333333333333,accept,106.93564654361104,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R2.txt,2
923,2,96.29769112731799,0.7625000000000001,accept,96.29769112731799,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
924,3,101.67516328835629,0.19375,accept,101.67516328835629,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R1.txt,1
925,3,160.72810517604083,0.31875,accept,160.72810517604083,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R2.txt,2
926,3,250.0,0.5437500000000001,accept,250.0,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R1.txt,1
927,2,114.28708733709095,0.6770833333333334,accept,114.28708733709095,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R1.txt,1
928,1,54.9379939436493,0.8666666666666666,review,,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
929,3,123.76151408127319,0.24791666666666667,accept,123.76151408127319,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R1.txt,1
930,0,93.6162663690713,0.42291666666666666,accept,93.6162663690713,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R2.txt,2
931,3,148.3615176379872,0.20624999999999996,accept,148.3615176379872,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R2.txt,2
932,2,110.99275816992849,0.6729166666666666,accept,110.99275816992849,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R1.txt,1
933,3,245.72478497726019,0.1625,accept,245.72478497726019,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R2.txt,2
934,1,92.9189210993249,0.6854166666666667,accept,92.9189210993249,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R2.txt,2
935,2,54.7373637240194,0.7125,accept,54.7373637240194,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
936,0,66.8223083572895,0.4375,accept,66.8223083572895,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R2.txt,2
937,3,228.3714263371091,0.22916666666666666,accept,228.3714263371091,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R2.txt,2
938,2,106.89080971433259,0.6458333333333334,accept,106.89080971433259,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R2.txt,2
939,0,124.01125370302447,0.4729166666666667,accept,124.01125370302447,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R2.txt,2
940,2,75.51847066523355,0.725,accept,75.51847066523355,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
941,1,190.11074267154308,0.6895833333333333,accept,190.11074267154308,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
942,1,134.22933672891978,0.75625,accept,134.22933672891978,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
943,1,174.56361271466537,0.5979166666666667,accept,174.56361271466537,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
944,0,101.93226885041373,0.40625,accept,101.93226885041373,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R2.txt,2
945,1,86.36504351595975,0.5833333333333334,accept,86.36504351595975,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R2.txt,2
946,2,120.79478854390973,0.6,accept,120.79478854390973,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R2.txt,2
947,3,26.070393336541414,0.28750000000000003,accept,26.070393336541414,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R1.txt,1
948,2,75.96440965076091,0.6166666666666666,accept,75.96440965076091,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R1.txt,1
949,3,47.90818003020343,0.11875000000000001,accept,47.90818003020343,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R2.txt,2
950,2,101.35783574288895,0.6291666666666665,accept,101.35783574288895,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R1.txt,1
951,2,49.6337381295766,0.6437499999999999,accept,49.6337381295766,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R2.txt,2
952,1,169.52505468578022,0.7770833333333332,accept,169.52505468578022,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R2.txt,2
953,1,116.4705815917867,0.5458333333333334,accept,116.4705815917867,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R2.txt,2
954,3,200.73849201659914,0.30624999999999997,accept,200.73849201659914,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R1.txt,1
955,3,76.56954923357355,0.19375,accept,76.56954923357355,HC95,b5_c5_r4_h23_hc95,B5_GMe_F030_R1.txt,1
956,0,77.36003512660251,0.5791666666666666,accept,77.36003512660251,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R2.txt,2
957,3,203.6738497110039,0.29791666666666666,accept,203.6738497110039,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R1.txt,1
958,3,150.8552883349645,0.19374999999999998,accept,150.8552883349645,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R2.txt,2
959,1,193.14145333431665,0.5770833333333334,accept,193.14145333431665,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
960,0,20.267070125534314,0.4625000000000001,accept,20.267070125534314,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R1.txt,1
961,2,59.78121854076301,0.7395833333333334,accept,59.78121854076301,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
962,0,86.94070873066232,0.5729166666666666,accept,86.94070873066232,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R1.txt,1
963,2,63.05302799070868,0.6375000000000001,accept,63.05302799070868,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R1.txt,1
964,1,25.438901451689503,0.5104166666666666,accept,25.438901451689503,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R2.txt,2
965,3,26.66180780484737,0.1729166666666667,accept,26.66180780484737,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R2.txt,2
966,1,165.32746552835863,0.55625,accept,165.32746552835863,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R1.txt,1
967,1,180.7009665015845,0.6145833333333334,accept,180.7009665015845,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
968,1,25.0,0.6979166666666666,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R1.txt,1
969,0,67.79192538329434,0.4124999999999999,accept,67.79192538329434,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R1.txt,1
970,3,47.00345642362355,0.39375,accept,47.00345642362355,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R2.txt,2
971,0,62.98359591102468,0.6041666666666666,accept,62.98359591102468,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R1.txt,1
972,1,42.32673460494315,0.5208333333333334,accept,42.32673460494315,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R2.txt,2
973,0,45.316961083882724,0.45208333333333334,accept,45.316961083882724,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R1.txt,1
974,1,148.8907524682245,0.75,accept,148.8907524682245,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R2.txt,2
975,3,100.91722689284956,0.15,accept,100.91722689284956,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R1.txt,1
976,0,108.33323633554708,0.4875,accept,108.33323633554708,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
977,2,102.88680390320997,0.6,accept,102.88680390320997,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R2.txt,2
978,0,12.5,0.36874999999999997,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
979,3,30.71647274868559,0.16458333333333333,accept,30.71647274868559,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R2.txt,2
980,1,97.58857700616164,0.5395833333333333,accept,97.58857700616164,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R2.txt,2
981,3,46.955251301470085,0.13749999999999998,accept,46.955251301470085,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R2.txt,2
982,3,152.17060742206968,0.24375,accept,152.17060742206968,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R1.txt,1
983,3,79.05340456045761,0.1625,accept,79.05340456045761,HC95,b5_c5_r4_h23_hc95,B5_GMe_F030_R1.txt,1
984,3,214.43652292479305,0.31875000000000003,accept,214.43652292479305,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R1.txt,1
985,2,35.58596870680671,0.6208333333333332,accept,35.58596870680671,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R2.txt,2
986,2,39.47517410027369,0.5854166666666667,accept,39.47517410027369,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
987,3,38.421414714953414,0.5791666666666667,accept,38.421414714953414,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R2.txt,2
988,0,115.65436472685022,0.6604166666666667,accept,115.65436472685022,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R1.txt,1
989,3,29.05148426552185,0.11666666666666665,accept,29.05148426552185,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R1.txt,1
990,3,160.27010895439997,0.5750000000000001,accept,160.27010895439997,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R2.txt,2
991,2,42.52539037259544,0.7041666666666666,accept,42.52539037259544,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
992,1,93.12099087652912,0.6125,accept,93.12099087652912,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R2.txt,2
993,1,143.81197681577865,0.6083333333333333,accept,143.81197681577865,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R1.txt,1
994,2,81.47832002804492,0.7354166666666666,accept,81.47832002804492,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
995,1,177.56158486837492,0.6124999999999999,accept,177.56158486837492,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
996,1,214.5575596076091,0.54375,accept,214.5575596076091,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
997,1,250.0,0.5083333333333333,accept,250.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R1.txt,1
998,3,103.90928790029098,0.20624999999999996,accept,103.90928790029098,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R1.txt,1
999,3,25.0,0.13125,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R1.txt,1
1000,2,33.65789727682912,0.7291666666666666,accept,33.65789727682912,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
1001,1,111.27426565778606,0.53125,accept,111.27426565778606,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R2.txt,2
1002,1,99.3361160156095,0.7395833333333334,accept,99.3361160156095,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R2.txt,2
1003,2,67.07809616291883,0.74375,accept,67.07809616291883,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
1004,1,195.5664465220965,0.6520833333333333,accept,195.5664465220965,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
1005,3,222.35833410952256,0.35625,accept,222.35833410952256,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R1.txt,1
1006,0,12.5,0.375,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
1007,1,141.64507208584527,0.5979166666666667,accept,141.64507208584527,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R1.txt,1
1008,0,122.9836784171841,0.5270833333333333,accept,122.9836784171841,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R1.txt,1
1009,0,88.2017302900625,0.3979166666666667,accept,88.2017302900625,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R2.txt,2
1010,2,60.731033340384315,0.6750000000000002,accept,60.731033340384315,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R1.txt,1
1011,1,76.4186172477569,0.7333333333333334,accept,76.4186172477569,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R1.txt,1
1012,0,51.9899890618552,0.5583333333333333,accept,51.9899890618552,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R2.txt,2
1013,0,102.86193694775733,0.4520833333333334,accept,102.86193694775733,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R2.txt,2
1014,1,96.10563057298589,0.5979166666666667,accept,96.10563057298589,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R1.txt,1
1015,1,164.75368132787878,0.6583333333333333,accept,164.75368132787878,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
1016,1,25.0,0.5083333333333333,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R1.txt,1
1017,3,215.00331616756665,0.35625,accept,215.00331616756665,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R1.txt,1
